NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26059,COc1ccc(/C=C/C(=O)O)cc1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7320,O=[N+]([O-])c1ccc([O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX7321,O=S(=O)([O-])c1ccc(O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21529,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24488,N#CC1(N)CCCCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24374,CC(=O)c1ccc(C)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24370,CCCCNc1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27935,FC(F)(F)c1ccc(Cl)cc1Cl
,,,,,,,,,0.0,,,TOX31018,Cc1cc(O)c(C)c(C)c1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2741,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3113,COc1ccccc1O
,,,,,,,0.0,,0.0,,,TOX3163,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
0.0,1.0,0.0,,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,TOX12514,O=Cc1ccccc1C=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25350,NCC1CCC(C(=O)O)CC1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22437,COC(=O)Nc1ccc(Cl)c(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX420,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX427,Nc1cc(Cl)c(N)c(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX426,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,TOX424,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX4359,Oc1cc(Cl)c(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2472,CCCCc1ccccc1
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27447,NNC(=O)OCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27440,CC(C)c1ccc(C#N)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27443,COc1cc(C)cc(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5403,CCCCCCOC(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,TOX5744,O=[N+]([O-])c1ccccc1CCl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5745,O=[N+]([O-])c1ccc(CCl)cc1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5742,O=C(Cl)c1ccc([N+](=O)[O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5743,O=[N+]([O-])c1cccc(CCl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5740,O=C(Cl)c1cccc([N+](=O)[O-])c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5741,O=C(Cl)c1ccccc1[N+](=O)[O-]
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9184,Nc1ccc(S(=O)(=O)[O-])cc1
,,,,,,,0.0,,0.0,,,TOX31549,CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25166,CCN(CC)CC(=O)Nc1c(C)cccc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX92,COc1ccccc1N
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX91,Nc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX97,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX94,Nc1ccccc1C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28798,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28791,CN[C@H](C)Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28790,CN[C@@H](C)Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28793,C[C@@H](N)C(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28792,C[C@H](N)C(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28794,CCN[C@@H](C)Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
0.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,TOX1150,CC(=O)O[Hg]c1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX1158,NC(=O)c1ccccc1C(N)=O
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2170,NC(=O)c1c(Cl)cccc1Cl
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX2172,CNC(=O)Oc1ccc(N(C)C)c(C)c1
0.0,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,TOX24514,CCCCCCOC(=O)c1ccc(O)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3378,NC[C@H](O)c1ccc(O)c(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24746,CC(C)OC(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17696,CN/C=N/c1ccc(C)cc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX18855,Fc1cccc(Cl)c1CCl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3996,NC1CCCCC1
0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,TOX368,COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24811,Cc1cc(Cl)ccc1/N=C/N(C)C
0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,TOX26634,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22299,CC(C)c1ccc(O)cc1
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX7494,Cc1cccc(N)c1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7496,O=C([O-])COc1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7498,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1238,Oc1cccc(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27584,CCCCCC(=O)OCCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1093,C=CCOc1ccccc1OCC(O)CNC(C)C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24356,OCCNCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24352,COC(=O)Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2543,CC(=O)Nc1ccccc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX5269,CCNc1cc(O)ccc1C
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX620,COP(=S)(OC)Oc1ccc(SC)c(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX628,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,TOX6519,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX6512,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,TOX193,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3146,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX3149,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24769,CC(C=O)Cc1ccc(C(C)C)cc1
0.0,0.0,0.0,,,0.0,,1.0,,1.0,0.0,0.0,TOX21409,O=C(CCl)Nc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21403,COc1ccc(OC)c(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21404,Cc1cc(O)c(Cl)cc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21405,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27468,Cc1cccc(C(C)(C)C)c1O
,,,,,,,0.0,,0.0,,,TOX31582,CCOC(=O)C(=O)CCc1ccccc1
,,,,,,,0.0,,0.0,,,TOX31589,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5464,O=C=NC1CCCCC1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5722,CC(=O)c1cccc([N+](=O)[O-])c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5723,CC(=O)c1ccccc1[N+](=O)[O-]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5724,CC(=O)c1ccc([N+](=O)[O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5725,Nc1cccc([N+](=O)[O-])c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5726,Nc1ccccc1[N+](=O)[O-]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5661,C=C(C)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12891,O=C(Cl)c1c(Cl)cccc1Cl
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6285,COc1ccc(C=O)cc1OC
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX14324,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5094,COCCOC(=O)c1ccccc1C(=O)OCCOC
0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,TOX28809,COc1cc(CCN)c(OC)cc1Br
0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,TOX28808,COc1cc(C[C@@H](C)N)c(OC)cc1Br
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28805,COc1cc(CCN)cc(OC)c1OC
0.0,,1.0,,,0.0,,,1.0,,,1.0,TOX28804,CCCSc1cc(OC)c(CCN)cc1OC
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX28807,COc1cc(C[C@H](C)N)c(OC)cc1Br
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX28806,COc1cc(CC(C)C)cc(OC)c1OC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX1395,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5486,CC(C)NCC(O)c1ccc(O)c(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1398,Cc1cc(C)c(N)cc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4413,CC(=O)Nc1ccccc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4412,CC(=O)Nc1cccc(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX1179,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,TOX13562,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24722,CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3826,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28119,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX18830,CCCC(=O)OC(C)(C)Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21232,CC(C)c1cc(C(C)C)cc(C(C)C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21238,NCC1CCCC(CN)C1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX6701,Cc1ccc(S(=O)(=O)O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11956,CCCNC(C)C(=O)Nc1ccccc1C
,,,,,,,0.0,,0.0,,,TOX20948,O=C([O-])CCCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24932,CC(C)c1ccc(S(=O)(=O)O)cc1
,,,,,,,0.0,,0.0,,,TOX31443,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1
,,,,,,,0.0,,0.0,,,TOX31447,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28720,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX27700,CCCc1ccccc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27706,CCC(=O)OCc1ccc(OC)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28619,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1
,,,,,,,0.0,,0.0,,,TOX2704,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1617,Cc1cccc(C(=O)O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1610,O=C(O)c1cccc(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1618,Cc1ccc(C(=O)O)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25640,CCC(C(=O)OCCN(CC)CC)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX607,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25461,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1948,CNC(=O)Oc1ccccc1OC(C)C
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4397,CC(=O)CC(=O)Nc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4392,CC(=O)Nc1ccc(C(=O)O)cc1
0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7620,COc1ccc(NC(C)=O)cc1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7625,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1
,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,TOX5447,ICCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5449,O=[N+]([O-])c1cccc(I)c1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX24689,COc1ccc(NC(=O)CC(C)=O)cc1
0.0,,0.0,,,0.0,0.0,,0.0,,,,TOX26865,Clc1cc(Cl)c(OCC#CI)cc1Cl
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26868,NC(=S)NS(=O)(=O)c1ccc(N)cc1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22151,COC(=O)/C=C/c1ccccc1
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22157,CON(C)C(=O)Nc1ccc(Br)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3729,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1379,Nc1c(Cl)cc(Cl)cc1Cl
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX4479,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,,1.0,TOX4473,Nc1cc(Cl)ccc1O
0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,TOX4471,Nc1cc(Cl)c([N+](=O)[O-])cc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1116,CCOc1ccc(NC(C)=O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX4474,Nc1cc(Cl)cc(S(=O)(=O)O)c1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2130,O=Cc1ccc(Cl)cc1Cl
0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2133,CCOC(=O)c1cccc(N)c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24709,COc1ccc(OC)c(NC(=O)CC(C)=O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24703,N#Cc1ccc(Cl)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24701,COC(=O)c1ccccc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX23950,O=S(=O)([O-])c1cc(O)c(O)c(S(=O)(=O)[O-])c1
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX18814,NC(=O)c1ccc(N)cc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX18813,NNC(=O)c1cccc(C(=O)NN)c1
0.0,1.0,0.0,,0.0,0.0,,,,1.0,,1.0,TOX28130,O=[N+]([O-])C=Cc1ccccc1
0.0,0.0,0.0,1.0,,,,1.0,,0.0,,0.0,TOX28132,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl
0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,TOX156,N#CSCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25072,O=S(=O)(O)c1cc(Cl)c(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4896,CNC.O=C(O)COc1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4890,Cc1ccc(C(C)(C)O)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29375,CNC[C@H](O)c1ccc(O)c(O)c1
0.0,0.0,,,,0.0,,,0.0,,0.0,1.0,TOX4274,CC(C)N(C(=O)CCl)c1ccccc1
0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,1.0,TOX804,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX26490,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27126,CCOC(=O)c1ccccc1OC
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX4646,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-]
,,,,,,,0.0,,0.0,,,TOX31463,CC(C)C(=O)Nc1cccc(C(F)(F)F)c1
0.0,,1.0,,,0.0,,1.0,,1.0,1.0,1.0,TOX21617,O=C(Nc1cccc(Cl)c1)OCC#CCCl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27729,Oc1ccccc1F
0.0,0.0,1.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,TOX6124,CN(C)c1ccc(N(C)C)cc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5863,CCOc1ccccc1N
,,,,,,,0.0,,0.0,,,TOX25666,N=C(N)NN=Cc1c(Cl)cccc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX25669,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX959,Cc1ccc([N+](=O)[O-])cc1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24399,O=P(O)(O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24391,CC(C)c1ccccc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX23829,COc1ccc(N)c(OC)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1965,Clc1ccc(Cl)c(Cl)c1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1962,OCCN(CCO)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1968,CCOc1cc(C=O)ccc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1969,COc1cc(C=O)ccc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX221,CC(C)(C)c1ccc(O)cc1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX220,CC(C)(C)c1cc(O)ccc1O
