smiles,ld50_zhu
CCN(CC)C(=O)Cc1ccccc1,2.365
CNC(=O)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.147
CN(C)P(=O)(OC=C(Cl)Cl)c1ccc(Cl)cc1,2.799
CCN(CC)C(=O)c1ccccc1OCCO,2.5
C=CCOc1ccccc1C(=O)N(C)C,2.443
COC(=O)c1cccc(C)c1O,1.636
CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.852
CCC(=O)OCCOc1ccccc1,1.645
NCC1CCCC(CN)C1,2.209
CCOc1ccc(NCCC#N)cc1,1.617
CCOP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,4.988
CCCCCCCc1ccc(C)cc1O,1.7930000000000001
CCNP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.8710000000000004
CCCCCCCCCc1ccc(C)cc1O,1.768
CCCCCCCCc1ccc(C)cc1O,1.7409999999999999
O=CNc1ccc(Br)cc1,2.252
CC(=O)Nc1cc(Cl)ccc1Cl,1.6969999999999998
C=Cc1ccc(OC(C)=O)cc1,2.033
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1.456
CNC(=S)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.884
CSc1ccc(OP(C)(C)=S)cc1C,3.148
O=C(NCCO)c1ccccc1O,1.625
CCOP(=O)(OCC)OC(=C(Cl)Cl)c1cc(Cl)cc(Cl)c1,4.294
CCCCOC(=O)C(Cl)(Cl)Oc1ccccc1,2.267
O=C(CF)NCc1ccc(Br)cc1,2.778
Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl,2.204
CCOCCOCCOc1ccccc1,1.992
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,3.762
CC(C)(CNc1ccc(N=O)cc1)[N+](=O)[O-],1.913
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,2.1390000000000002
CC(C)(C)C(=O)COc1ccc(Cl)cc1,1.6880000000000002
CC(C)(O)C(C)(O)c1ccc(Cl)cc1,2.412
CCCN=C(NCCC)C(OCC)c1ccc(Cl)cc1,3.8
CCc1cccc(C)c1N,2.184
CNC(=O)Oc1cc(C(C)C)ccc1C,2.9189999999999996
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,1.725
CCCCNC(=O)c1ccccc1,1.538
Nc1c(Cl)cc(Cl)cc1C(=O)O,1.699
COc1ccc(OC)c(CC(C)N)c1,3.0580000000000003
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,2.892
CC(C)=NOC(=O)Nc1ccccc1,2.096
OCCNC1CCCCC1,0.573
CC(C)(C)c1cc(CCC(=O)NCCN)cc(C(C)(C)C)c1O,2.313
C=Cc1cccc(C)c1,1.719
C=C(C)c1ccc(C(C)(C)N=C=O)cc1,1.66
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,1.682
CNC(=O)Oc1ccc(NC(=O)C(F)(F)Cl)c(C)c1,3.781
CCS(=O)(=O)Nc1c(C)cc(OC(=O)NC)cc1C,2.565
O=S(=O)(Cl)c1ccccc1Cl,1.449
O=C(Cl)c1cc(Cl)cc(Cl)c1,2.421
CCCCS(=O)(=O)NC1CCCCC1,1.891
O=C=Nc1cccc(Cl)c1,1.5630000000000002
O=C(Cl)c1cccc(Cl)c1Cl,1.953
CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.369
CC(=CC(=O)O)C1CCCCC1,1.764
CC(C)CCOC(=O)c1ccccc1O,1.8
CCC=CCCOC(=O)c1ccccc1O,1.6440000000000001
CCOC1CCCCC1O,2.254
Clc1cccc(Cl)c1Cl,1.996
CCSC(=O)COc1ccc(Cl)cc1C,2.491
COC(=O)CNCP(=O)(O)Oc1ccccc1,1.801
COCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.371
CC(C)c1ccccc1C(C)C,1.464
CO[Si](C)(OC)c1ccccc1,2.31
N#Cc1ccc(F)cc1C#N,4.019
CC(C)(C)c1ccccc1O,2.533
CCN(CC)CCOCc1cc(Br)cc(Br)c1OC,2.898
CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.408
CC(=O)OC1CCCCC1C(C)(C)C,1.635
Cc1ccc(N)c(S(=O)(=O)O)c1,1.204
CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+](=O)[O-],1.939
O=C(O)c1cc(I)cc(I)c1I,2.7889999999999997
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3.0589999999999997
C=CC(=O)OC1CCCCC1,1.246
Nc1ccc(O)c(C(=O)O)c1,1.7380000000000002
Cc1ccc(C)c([N+](=O)[O-])c1,1.7919999999999998
CCCOC(=O)COc1cccc(C(C)(C)C)c1,2.1430000000000002
COP(=S)(OC)Oc1ccc(SC)cc1,4.422
CCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,4.22
Nc1ccc(Cl)cc1[N+](=O)[O-],2.635
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,2.609
CCC(C)c1ccccc1O,2.6719999999999997
CCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.935
CCCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.7910000000000004
O=C(NO)c1ccccc1O,1.486
CCCCCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,4.012
O=C(Cl)c1ccc(Cl)cc1Cl,1.655
CCCCCCCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.699
CCCCOC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.8689999999999998
O=Cc1ccccc1Cl,1.8130000000000002
CCCCCCCCCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.4219999999999997
CCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.443
C=CCNP(=O)(OC=C(Cl)Cl)OC1CCCCC1,3.497
COc1cccc(OC)c1O,2.448
CSc1ccc(O)cc1C,1.6569999999999998
N#Cc1ccccc1C#N,3.6310000000000002
O=Cc1cccc(Br)c1,2.2159999999999997
CC(C)(C)C(=O)CCc1ccc(Cl)cc1,1.854
CCN(CCO)c1cccc(C)c1,2.117
Cc1cccc(N(CCO)CCO)c1,1.7990000000000002
CN(C)C(=O)ON=C(C#N)c1ccccc1,3.8480000000000003
OCCN(CCO)c1cccc(Cl)c1,1.6219999999999999
CCCCc1ccccc1O,2.375
CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1,2.832
COc1ccccc1NC(=O)CC(C)=O,2.112
CCN(CCCl)c1ccccc1,2.474
CCN(CCO)c1ccccc1,2.003
CCCCCCc1ccccc1O,2.137
N#CCCN(CCO)c1ccccc1,1.7730000000000001
CC=Cc1ccc(OC)c(OC)c1,1.8530000000000002
CCOP(=O)(OCC)Oc1ccc(Cl)cc1Cl,3.4760000000000004
CCOC(=O)C1CCCCC1,1.5959999999999999
COc1cc(C)ccc1O,2.271
CC(=O)CC(=O)Nc1ccccc1C,2.077
Cc1cc(Cl)ccc1OCC(=O)OCCCCCC(C)C,2.65
COP(=S)(Oc1ccc([N+](=O)[O-])c(C)c1)OC(C)C,4.087
Cc1ccccc1NC(=N)NC(=N)N,2.378
COP(=O)(OC)Sc1ccc(Cl)cc1,3.403
BrCC(Br)C1CCC(Br)C(Br)C1,2.123
CC(=O)CC(=O)Nc1ccccc1Cl,1.261
CNC(=O)Sc1ccc(OS(C)(=O)=O)cc1,3.3680000000000003
CC(C(O)c1ccccc1)N(C)CCC#N,2.366
CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.779
CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.12
NC1CCCC(N)C1,2.467
CCCCO[Si](OCCCC)(OCCCC)N(C)C1CCCCC1,2.006
CN(CCO)c1ccccc1,1.7280000000000002
CCOC(=O)c1ccc(N)cc1,1.735
CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,0.8440000000000001
CCOC(=O)c1ccc(OC)cc1,1.946
O=Cc1ccc(O)cc1O,2.5380000000000003
O=C(O)c1c(Cl)ccc(Cl)c1O,2.123
CC(C)CCCCCc1ccc(O)cc1,1.982
Cc1ccccc1Cl,1.511
ClP(Cl)Oc1ccccc1,2.457
Oc1ccccc1Cl,3.5069999999999997
CC(C)c1ccc(C(C)(C)O)cc1,1.198
Nc1ccc(Cl)c(Cl)c1,2.4730000000000003
C#CCOS(=O)OC(CC)COc1ccc(C(C)(C)CC)cc1,2.228
CCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,2.701
CCCc1c(O)cccc1O,2.529
CCCCCCCCCCCCc1ccccc1O,2.097
CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,2.456
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,1.7069999999999999
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.8080000000000003
CC(=O)CC(=O)Nc1ccc(C)cc1C,1.835
CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,1.229
O=Cc1cc([N+](=O)[O-])ccc1O,2.32
CC(=O)C(Cl)C(=O)OC(C)c1ccccc1,2.437
COc1cc([N+](=O)[O-])ccc1N,2.227
CC(c1ccccc1)N(C)N=O,2.437
COc1cc(OC)cc(OCCO)c1,1.69
CN(N=O)C(C)(C)c1ccccc1,1.929
COc1cc(OC)cc(OCC(O)CO)c1,2.036
CS(=O)(=O)c1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,1.435
C#CCOP(=O)(OCC(C)C)c1ccccc1,2.6239999999999997
CC(C)(C)c1ccccc1,1.6440000000000001
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1.249
O=S(=O)(Cl)c1ccccc1,1.955
CC(C)(C)C1CCC(O)CC1,1.571
CCCCNS(=O)(=O)c1ccccc1,2.017
CCC(C)C(CN(C)C)c1cc(F)ccc1OC,2.927
O=C(Cl)c1ccccc1,1.869
NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,1.6540000000000001
CCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,2.6519999999999997
COc1ccc(CC(N)C(=O)O)cc1C(=O)O,1.68
O=[N+]([O-])c1ccccc1,2.5469999999999997
COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,3.5260000000000002
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1.936
CCOP(=O)(OCC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,4.1160000000000005
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,2.3040000000000003
CCC(C)C(CN(C)C)c1ccc(OC)c(Cl)c1,2.7739999999999996
Nc1cc([N+](=O)[O-])ccc1O,1.808
O=C(C=Cc1ccccc1)NO,1.882
CC(C)c1cccc(C(C)C)c1,1.341
CCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.799
CCOc1ccc(F)cc1C(CN(C)C)C(C)CC,2.917
CCC(C)c1ccc(O)cc1,1.788
CCCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,2.725
CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.6039999999999996
CCOC(=O)c1ccc([N+](=O)[O-])cc1,1.8659999999999999
CCCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.4730000000000003
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,2.2969999999999997
CN(N=O)c1ccc(N=O)cc1,2.081
CCC(C)N(C(=O)c1ccc(Cl)c(Cl)c1)C(C)CC,2.319
CN(C)c1ccc(N)cc1,3.435
CCOC(=O)C(SP(=O)(OC)OC)c1ccccc1,3.6839999999999997
O=[N+]([O-])c1ccc(CCl)cc1,1.9769999999999999
CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,2.345
O=C(Cl)c1ccc(C(=O)Cl)cc1,1.91
CSC(C)(C)C=NOC(=O)N(C)SN(C)Cc1ccccc1,4.56
O=C=Nc1ccc([N+](=O)[O-])cc1,2.011
Cc1ccccc1N(CCO)CCO,1.9480000000000002
CCOc1ccc([N+](=O)[O-])cc1,1.705
CC(C)c1cccc(C(C)C)c1N=C=O,2.158
CC1(NC(N)=O)CCCCC1,2.177
NC(=S)Nc1ccc(Cl)cc1,4.095
CC(C)CCCC1CCC(C)(C(=O)NCC(=O)O)CC1,1.44
CC(=NNCCC1CCCCC1)C(=O)O,2.611
COc1ccc(O)c(C(N)=O)c1,1.944
CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1.652
CCCCCCC(C=O)=Cc1ccccc1,1.844
CCC(C)Nc1ccc(NC(C)CC)cc1,3.173
CCNc1cccc(C)c1,2.3680000000000003
O=C=Nc1ccc(Cl)c(Cl)c1,3.315
CC(C)(O)CCc1ccccc1,1.8730000000000002
CC(=O)OC(C)(C)CCc1ccccc1,1.629
O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1,2.4219999999999997
CCCc1ccc(C=O)cc1,1.9669999999999999
CCCC(=O)OCc1ccccc1,1.8840000000000001
CC(C)C(=O)OCCc1ccccc1,1.568
Nc1ccc(F)c(F)c1F,2.323
CC(=O)OCC=Cc1ccccc1,1.7280000000000002
Nc1ccc(F)c(F)c1,2.5789999999999997
BrCCc1ccccc1,2.358
BrC=Cc1ccccc1,2.166
CC(C)Oc1ccccc1N,2.255
O=C=Nc1ccc(Cl)cc1,3.0460000000000003
CCCCCCCCCc1ccc(O)cc1,2.134
CCNCc1cc([N+](=O)[O-])ccc1O,2.287
O=COCc1ccccc1,1.9880000000000002
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],1.357
CNC(=O)Oc1cc(C)ccc1C(C)C,2.6180000000000003
O=COCCc1ccccc1,1.669
O=COCC=Cc1ccccc1,1.7480000000000002
Cc1ccc(C#N)cc1,1.489
Cc1ccc(C=O)cc1,1.876
C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,2.5540000000000003
COC(=O)c1ccc(N=NN(C)C)cc1,3.6
OCC1CCC(CO)CC1,1.6540000000000001
O=Nc1ccc(N=O)cc1,2.125
O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,2.128
COc1ccc(C=CC(=O)OCCC(C)C)cc1,1.413
CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],4.066
Cc1ccc(S(=O)(=O)N=C=O)cc1,1.946
C=CN(C(C)=O)c1ccccc1,1.8159999999999998
Oc1ccc(Cl)cc1,2.283
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,1.663
CC(CO)Oc1ccccc1,1.7309999999999999
Nc1cccc(N)c1,2.5869999999999997
C#CCOc1ccc(N)cc1C(=O)NCCCC,2.455
CCCCCCCCCCc1ccccc1S(=O)(=O)O,2.109
CCCc1ccc(C)cc1O,2.313
O=C(NO)Nc1ccc(Cl)c(Cl)c1,2.077
COCCOCc1ccccc1,1.861
COC(C=Cc1ccccc1)OC,1.683
N#Cc1ccc([N+](=O)[O-])cc1C#N,2.309
CCc1ccccc1C=CC(O)=S,2.33
Cc1cc(Cl)cc(O)c1O,2.05
NC(=O)c1cc(C(=O)CBr)ccc1O,2.509
CC(C)CCCCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,2.98
CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,2.739
COC(=O)C1CCCCC1,1.564
O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.59
CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC,2.372
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,1.641
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.92
Nc1ccccc1C(=O)O,1.4040000000000001
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.555
Cc1ccc(N)cc1[N+](=O)[O-],1.3459999999999999
CC(=NO)C(=O)c1ccccc1,1.585
O=Cc1ccccc1C(=O)O,1.301
CC(C)=Cc1ccc(C(C)C(=O)O)cc1,2.198
CCN(CC)c1ccc(C=O)cc1,1.442
CC(C)COC(=O)c1ccccc1,1.5030000000000001
CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,2.059
OCCOc1ccc(Cl)cc1Cl,2.167
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,2.8510000000000004
COP(=S)(OC)Oc1ccc(C#N)cc1C,2.7110000000000003
Nc1ccc(S(=O)(=O)O)cc1,1.149
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.228
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,2.05
Nc1ccc([N+](=O)[O-])cc1Cl,1.429
O=C(Cl)c1ccc([N+](=O)[O-])cc1,1.52
COc1ccc(CC(=S)N(C)C)cc1,3.978
CC(=O)C=Cc1ccccc1,1.857
Nc1ccc([N+](=O)[O-])c(N)c1,1.5319999999999998
CCC(=O)OCc1ccccc1,1.6969999999999998
CCC(=O)OCCc1ccccc1,1.649
CC(=O)OCCCc1ccccc1,1.579
Clc1ccc(C(Cl)(Cl)Cl)cc1,2.448
CC(=O)Nc1ccc(N)cc1,1.7790000000000001
CCOc1ccc(NC(=O)CC(C)=O)cc1,3.0989999999999998
CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,4.276
COP(=O)(SC)c1ccccc1,3.563
O=Cc1ccc(O)cc1,1.735
CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,2.972
CCCCCCCc1ccccc1O,1.845
NCCOC(=O)c1ccccc1,1.251
NC(=S)Nc1ccccc1Cl,4.6080000000000005
CCOP(=S)(OCC)Oc1ccc(C#N)cc1,4.433
CCOP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.6460000000000004
Nc1c([N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-],2.736
CCOC(=O)C(C)Nc1ccc(Cl)c(Cl)c1,2.117
CCCCN(CCCC)S(=O)(=O)c1ccc(Cl)cc1,2.784
CCOCN(C(=O)CCl)c1c(C)cccc1OC(C)C,2.045
CCCOc1cccc(C)c1N(COCC)C(=O)CCl,2.062
COc1ccc(NC(=O)CC(C)=O)cc1,2.086
O=CC(Br)=Cc1ccccc1,2.1630000000000003
COc1c(C)ccc(C)c1N(COC(C)C)C(=O)CCl,2.239
Cc1cccc(OCCC(C)C)c1N(C)C(=O)CCl,1.9340000000000002
Cc1cccc(OC(C)C)c1N(C)C(=O)CCl,2.43
CCNC(=O)Cc1ccccc1,2.334
CCOCN(C(=O)CCl)c1c(C)cccc1CC,2.548
CCCC(=O)N(C)C(=O)Oc1cc(C)cc(C(C)C)c1,2.3569999999999998
CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,2.764
C=CC(=O)Nc1ccc(O)cc1,2.244
CSC(C)=NOC(=O)N(C)SN(C)C(=O)Oc1ccc(OC(=O)N(C)SN(C)C(=O)ON=C(C)SC)cc1,3.128
Cc1cccc(C#N)c1C,1.641
CCCCc1ccc(C)cc1O,2.174
O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.5269999999999997
CCCOc1ccc(C=O)cc1,1.995
CCCCCc1ccccc1O,2.37
CCP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,3.502
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,1.59
CCC(C)C(CN(C)C)c1ccc(Cl)cc1Cl,2.685
CCC(C)CC(CC)Nc1ccc(NC(CC)CC(C)CC)cc1,2.142
Cc1cc(OCCO)cc(C)c1Cl,1.723
CC(C)CC(=O)OCCc1ccccc1,1.521
COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,2.775
CC(C)CC(=O)OCC=Cc1ccccc1,1.64
N#CCc1ccc(Cl)cc1,3.4819999999999998
CC(C)(C)CC(C)(C)c1ccc(O)cc1,1.652
NC(=S)N=NNc1ccc(Cl)c(Cl)c1,5.396
Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],2.151
C=CCc1ccc(OC)cc1,2.081
OCCSSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.0980000000000003
O=CNC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,2.678
COC(=O)c1ccccc1N=NN(C)C,4.203
COC(=O)c1cccc(N=NN(C)C)c1,3.5380000000000003
CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl,2.885
CCN(CCC#N)c1cccc(C)c1,1.705
CCOC(=O)C=Cc1ccc(Cl)cc1,2.343
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.435
CCN(CCC#N)c1ccccc1,1.556
CCOc1ccc(NC(N)=O)cc1,1.751
CC(=O)OC(C)(C)Cc1ccccc1,1.765
CN(C)N=Nc1cccc(C(N)=O)c1,3.551
CCOC(OCC)C(=O)c1ccccc1,1.551
OCCOCCOCCOCCOc1ccccc1,2.332
CC(=O)OCCOc1ccccc1,1.52
CCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.8560000000000003
CNC(=O)N(O)c1ccccc1,1.689
O=C(O)CSc1cc(Cl)ccc1Cl,2.096
O=C(OCCCl)c1ccccc1C(=O)OCCCl,2.6010000000000004
C=CCc1ccccc1,1.329
Nc1cc([N+](=O)[O-])ccc1Cl,1.933
C#CC1(OC(C)=O)CCCCC1C(C)CC,2.5140000000000002
FC(F)(F)c1cc(Cl)ccc1Cl,1.662
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.8869999999999998
FC(F)(F)c1ccc(Cl)cc1Cl,2.0
O=C(CCl)c1ccc(O)cc1,2.87
COC(=O)c1cc([N+](=O)[O-])ccc1Cl,1.604
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,2.79
COc1ccc(N)cc1OC,2.352
CCOC(=O)C(SP(=O)(OC)SC)c1ccccc1,3.108
COP(=S)(OC)C(C(=O)O)c1ccccc1,1.7619999999999998
O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F,3.611
FC(F)(F)c1ccc(Cl)c(Cl)c1,1.871
O=C(CF)Nc1ccccc1,4.185
COc1ccc(NC(=O)CF)cc1,4.263
FC(F)C(F)(F)Oc1ccccc1,1.589
O=C(CF)Nc1ccc(Br)cc1,3.903
Fc1cc(F)c(F)c(F)c1F,1.9240000000000002
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.122
Nc1ccc(F)c([N+](=O)[O-])c1,2.1519999999999997
Nc1ccc(F)cc1F,2.197
CC(=O)NNc1ccc(N)cc1,4.218
Nc1cc(N)cc(C(F)(F)F)c1,2.6660000000000004
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.083
Nc1cc(Cl)c([N+](=O)[O-])cc1Cl,1.8659999999999999
Cc1ccc(NC(=O)CF)cc1,4.378
NC(=S)NC(=S)Nc1ccccc1,2.927
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,1.126
O=C(CF)Nc1ccc(F)cc1,4.9319999999999995
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,1.369
CCCCOC(=O)CCCOc1ccc(Cl)cc1Cl,3.0069999999999997
OCc1c(F)c(F)c(F)c(F)c1F,2.343
O=[N+]([O-])c1ccc(F)cc1F,2.9010000000000002
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,3.975
FC(F)=C(F)c1ccccc1,1.801
CCOP(=S)(OCC)Oc1ccc(N=C=S)cc1,3.082
CCOP(=S)(OCC)Oc1ccc(Cl)c([N+](=O)[O-])c1,3.513
Fc1ccc(Br)cc1,1.8119999999999998
CCOP(=S)(OCC)Oc1cc([N+](=O)[O-])c(Cl)cc1Cl,3.556
CNC(=O)Oc1ccccc1C(OC)OC,3.1489999999999996
C=CC(=O)OCCOC(=O)c1ccc(C(=O)O)cc1C(=O)O,1.985
CCCCC(=O)c1ccc(N)cc1,3.324
CCCCCC(=O)c1ccc(N)cc1,2.947
OC(CCl)CNc1ccccc1NCC(O)CCl,2.513
C=C(OP(=O)(OCC)OCC)c1ccc(Cl)cc1Cl,2.327
CC(=O)Nc1cc(Cl)c([N+](=O)[O-])cc1Cl,1.945
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,1.808
CCc1cccc(CC)c1N(CC(=O)O)C(=O)CCl,2.0909999999999997
CC(C)Oc1ccccc1[N+](=O)[O-],1.86
CC(N)C(O)c1ccccc1,1.993
CN(C)N=Nc1ccc(C(=O)O)cc1,2.781
O=C(O)CCCNS(=O)(=O)c1cccc(C(F)(F)F)c1,1.379
O=C(CCl)CC(=O)Nc1ccccc1,2.064
Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],3.8989999999999996
COc1ccccc1S,1.906
CC(=O)OCC(COc1ccccc1)OC(C)=O,1.682
O=C(Cl)OCc1ccccc1,1.755
CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,3.698
O=C(CCCl)NCc1ccccc1,1.791
COc1ccc(CCl)cc1OC,1.599
CCCCCCc1ccc(C)cc1O,1.922
C=CCNC(=S)Nc1ccccc1,2.4090000000000003
CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.279
CCC(C(=O)O)C1(O)CCCCC1,1.587
COCCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)=O,1.768
C=C(C)CNc1ccc(C(C)C(=O)O)cc1,2.6010000000000004
CC(C)C(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.63
CC(C)(O)C(=O)c1ccccc1,1.986
CCc1cccc(CC)c1N(CNC(C)=O)C(=O)CCl,1.9809999999999999
CCCC(=O)C(CC)Cc1ccccc1,1.6669999999999998
C=CCOC(=O)COc1ccccc1,2.565
CC(=O)c1ccc(O)c(C(N)=O)c1,2.023
Cc1ccccc1C(C)C,1.7990000000000002
Cc1ccccc1C#N,1.564
CCOP(=S)(OCC)Oc1cc(Cl)c(I)cc1Cl,3.498
CC(=O)CC(=O)OC(C)c1ccccc1,1.578
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,3.463
CCC(=O)OCc1ccc(OC)cc1,1.766
Cc1cccc(C(C)C)c1,1.655
CCCSP(=O)(OCC)Oc1ccccc1,2.946
COc1cc(C=CC(=S)N(C)C)cc(OC)c1OC,3.701
CNN=Nc1ccc(Br)cc1,2.662
COc1ccc(C=CC(=O)O)cc1O,1.391
CNN=Nc1ccc(I)cc1,2.719
CN=NNc1ccc([N+](=O)[O-])cc1,2.5860000000000003
CNN=Nc1ccc(Cl)cc1,2.713
C=C(C)C1CCC(C)CC1O,2.2159999999999997
CCN(CC(=O)OCC(F)(F)F)c1cccc(C)c1,2.161
O=C(O)CCC(=O)OC1CCCCC1,1.489
COc1ccc(OC)c(C(O)C(C)NC(C)C)c1,2.103
CCCCC(CC)CNc1ccccc1,1.93
Nc1ccc(Cl)cc1Cl,2.005
COP(=O)(OC1CCCCC1)SC,2.971
CC(=O)Nc1cccc(NC(C)=O)c1,1.254
CCC(CC)C(=O)NC(=Cc1ccc(OC)cc1)C(=O)O,1.8619999999999999
CC(C)(O)C(=O)OCCc1ccccc1,1.76
O=C=NCC1CCC(CN=C=O)CC1,2.084
CCOC(=O)CCCOc1ccc(Cl)cc1C,2.2569999999999997
CC(=O)c1ccc(OCC(=O)NN)cc1,2.0580000000000003
